"X.1" "X" "zona" "cÛdigo.x" "Freq.x" "personas" "comuna" "promedio_i" "aÒo" "ingresos_expandidos" "Freq.y" "p" "cÛdigo.y" "multipob" "est_ing" "ing_medio_zona" "identificador" "urb_rur" "multipob_2" "est_ing_2" "ing_medio_zona_2"
"8968" 8968 8968 8305991999 8305 18 29627 "MulchÈn" "246376.87283237" 2017 "7299407611.40462" 36 0.00121510784082087 8305 "8869567.42196532" 11412235.3553134 "317006.537647593" "region_08" 1 8869567 11412235 317007
"8969" 8969 8969 8306011001 8306 1442 26315 "Nacimiento" "292528.954248366" 2017 "7697899431.04575" 4382 0.166520995629869 8306 "1281861877.51634" 1089250250.39881 "248573.767776999" "region_08" 1 1281861878 1089250250 248574
"8970" 8970 8970 8306011002 8306 764 26315 "Nacimiento" "292528.954248366" 2017 "7697899431.04575" 2199 0.0835645069352081 8306 "643271170.392157" 562643094.881621 "255863.16274744" "region_08" 1 643271170 562643095 255863
"8971" 8971 8971 8306011003 8306 897 26315 "Nacimiento" "292528.954248366" 2017 "7697899431.04575" 2591 0.0984609538286149 8306 "757942520.457516" 664839758.985621 "256595.815895647" "region_08" 1 757942520 664839759 256596
"8972" 8972 8972 8306011004 8306 1193 26315 "Nacimiento" "292528.954248366" 2017 "7697899431.04575" 3619 0.137526125783773 8306 "1058662285.42484" 894362272.369239 "247129.669071357" "region_08" 1 1058662285 894362272 247130
"8973" 8973 8973 8306021001 8306 1831 26315 "Nacimiento" "292528.954248366" 2017 "7697899431.04575" 5403 0.205320159604788 8306 "1580533939.80392" 1396352687.73041 "258440.253142775" "region_08" 1 1580533940 1396352688 258440
"8974" 8974 8974 8306021002 8306 20 26315 "Nacimiento" "292528.954248366" 2017 "7697899431.04575" 54 0.00205206156184686 8306 "15796563.5294118" 12733755.3703297 "235810.284635734" "region_08" 1 15796564 12733755 235810
"8975" 8975 8975 8306061001 8306 1419 26315 "Nacimiento" "292528.954248366" 2017 "7697899431.04575" 4609 0.175147254417632 8306 "1348265950.13072" 1071188237.83194 "232412.288529387" "region_08" 1 1348265950 1071188238 232412
"8976" 8976 8976 8306991999 8306 73 26315 "Nacimiento" "292528.954248366" 2017 "7697899431.04575" 174 0.00661219836595098 8306 "50900038.0392157" 48945910.6533002 "281298.337087932" "region_08" 1 50900038 48945911 281298
"8977" 8977 8977 8307011001 8307 1479 9737 "Negrete" "196781.408602151" 2017 "1916060575.55914" 4844 0.497483824586628 8307 "953209143.268817" 1118330619.50848 "230869.244324624" "region_08" 1 953209143 1118330620 230869
"8978" 8978 8978 8307021001 8307 429 9737 "Negrete" "196781.408602151" 2017 "1916060575.55914" 1202 0.123446646811133 8307 "236531253.139785" 308732592.541616 "256849.078653591" "region_08" 1 236531253 308732593 256849
"8979" 8979 8979 8307991999 8307 3 9737 "Negrete" "196781.408602151" 2017 "1916060575.55914" 9 0.000924309335524289 8307 "1771032.67741935" 1770628.93616459 "196736.548462733" "region_08" 1 1771033 1770629 196737
"8980" 8980 8980 8308011001 8308 619 3988 "Quilaco" "196761" 2017 "784682868" 1816 0.455366098294885 8308 "357317976" 452041372.921069 "248921.460859619" "region_08" 1 357317976 452041373 248921
"8981" 8981 8981 8308991999 8308 18 3988 "Quilaco" "196761" 2017 "784682868" 54 0.0135406218655968 8308 "10625094" 11412235.3553134 "211337.691765062" "region_08" 1 10625094 11412235 211338
"8982" 8982 8982 8309011001 8309 628 9587 "Quilleco" "201931.553719008" 2017 "1935917805.50413" 2027 0.211432147700011 8309 "409315259.38843" 458878452.176195 "226383.054847654" "region_08" 1 409315259 458878452 226383
"8983" 8983 8983 8309031001 8309 4 9587 "Quilleco" "201931.553719008" 2017 "1935917805.50413" 12 0.00125169500365078 8309 "2423178.6446281" 2388132.18805758 "199011.015671465" "region_08" 1 2423179 2388132 199011
"8984" 8984 8984 8309041001 8309 481 9587 "Quilleco" "201931.553719008" 2017 "1935917805.50413" 1516 0.158130802127881 8309 "306128235.438016" 347740757.297587 "229380.446766218" "region_08" 1 306128235 347740757 229380
"8985" 8985 8985 8309041002 8309 644 9587 "Quilleco" "201931.553719008" 2017 "1935917805.50413" 2001 0.208720141858767 8309 "404065038.991736" 471042895.544722 "235403.745899411" "region_08" 1 404065039 471042896 235404
"8986" 8986 8986 8309991999 8309 9 9587 "Quilleco" "201931.553719008" 2017 "1935917805.50413" 30 0.00312923750912694 8309 "6057946.61157025" 5550252.36448322 "185008.412149441" "region_08" 1 6057947 5550252 185008
"8987" 8987 8987 8310011001 8310 772 3412 "San Rosendo" "206738" 2017 "705390056" 2858 0.837631887456038 8310 "590857204" 568771326.626738 "199010.261240986" "region_08" 1 590857204 568771327 199010
"8988" 8988 8988 8310991999 8310 22 3412 "San Rosendo" "206738" 2017 "705390056" 49 0.0143610785463071 8310 "10130162" 14060574.9242791 "286950.508658758" "region_08" 1 10130162 14060575 286951
"8989" 8989 8989 8311011001 8311 1523 13773 "Santa B·rbara" "250849.457943925" 2017 "3454949584.26168" 4442 0.32251506570827 8311 "1114273292.18692" 1152950483.72056 "259556.614975362" "region_08" 1 1114273292 1152950484 259557
"8990" 8990 8990 8311011002 8311 1257 13773 "Santa B·rbara" "250849.457943925" 2017 "3454949584.26168" 3501 0.254192986277499 8311 "878223952.261682" 944311116.921152 "269726.111659855" "region_08" 1 878223952 944311117 269726
"8991" 8991 8991 8311991999 8311 18 13773 "Santa B·rbara" "250849.457943925" 2017 "3454949584.26168" 43 0.00312205038844115 8311 "10786526.6915888" 11412235.3553134 "265400.82221659" "region_08" 1 10786527 11412235 265401
"8992" 8992 8992 8312011001 8312 977 14134 "Tucapel" "214733.861386139" 2017 "3035048396.83168" 3029 0.214305928965615 8312 "650428866.138614" 726610318.929167 "239884.555605535" "region_08" 1 650428866 726610319 239885
"8993" 8993 8993 8312021001 8312 1020 14134 "Tucapel" "214733.861386139" 2017 "3035048396.83168" 2945 0.208362813074855 8312 "632391221.782178" 759896725.223558 "258029.448293229" "region_08" 1 632391222 759896725 258029
"8994" 8994 8994 8312021002 8312 1311 14134 "Tucapel" "214733.861386139" 2017 "3035048396.83168" 3864 0.273383330974954 8312 "829731640.396039" 986534804.59845 "255314.390424029" "region_08" 1 829731640 986534805 255314
"8995" 8995 8995 8312041001 8312 284 14134 "Tucapel" "214733.861386139" 2017 "3035048396.83168" 1064 0.075279467949625 8312 "228476828.514852" 201041552.165788 "188948.827223485" "region_08" 1 228476829 201041552 188949
"8996" 8996 8996 8312051001 8312 340 14134 "Tucapel" "214733.861386139" 2017 "3035048396.83168" 971 0.068699589641998 8312 "208506579.405941" 242420531.864019 "249660.691929988" "region_08" 1 208506579 242420532 249661
"8997" 8997 8997 8312991999 8312 4 14134 "Tucapel" "214733.861386139" 2017 "3035048396.83168" 14 0.000990519315126645 8312 "3006274.05940594" 2388132.18805758 "170580.870575541" "region_08" 1 3006274 2388132 170581
"8998" 8998 8998 8313011001 8313 2070 21198 "Yumbel" "221417.772357724" 2017 "4693613938.43902" 5793 0.273280498160204 8313 "1282673155.26829" 1586375773.86407 "273843.565314012" "region_08" 1 1282673155 1586375774 273844
"8999" 8999 8999 8313011002 8313 1376 21198 "Yumbel" "221417.772357724" 2017 "4693613938.43902" 3958 0.186715727898858 8313 "876371542.99187" 1037451639.9436 "262115.118732592" "region_08" 1 876371543 1037451640 262115
"9000" 9000 9000 8313021001 8313 948 21198 "Yumbel" "221417.772357724" 2017 "4693613938.43902" 2930 0.1382206 8313 "648754073.00813" 704194226 "240339.326323566" "region_08" 1 648754073 704194226 240339
"9001" 9001 9001 8313991999 8313 18 21198 "Yumbel" "221417.772357724" 2017 "4693613938.43902" 30 0.001415228 8313 "6642533.17073171" 11412235 "380407.845177112" "region_08" 1 6642533 11412235 380408
"9002" 9002 9002 9101011001 9101 928 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2220 0.007860772 9101 "653818120.333183" 624760876 "281423.818163835" "region_09" 1 653818120 624760876 281424
"9003" 9003 9003 9101011002 9101 1550 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 3909 0.01384133 9101 "1151250014.58667" 1050785077 "268811.736148194" "region_09" 1 1151250015 1050785077 268812
"9004" 9004 9004 9101011003 9101 1101 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2067 0.007319016 9101 "608757682.310221" 742947835 "359432.914707645" "region_09" 1 608757682 742947835 359433
"9005" 9005 9005 9101011004 9101 309 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 662 0.002344068 9101 "194967385.432688" 204954790 "309599.380708574" "region_09" 1 194967385 204954790 309599
"9006" 9006 9006 9101011005 9101 1310 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2592 0.009177983 9101 "763376832.389014" 886062390 "341845.057784836" "region_09" 1 763376832 886062390 341845
"9007" 9007 9007 9101021001 9101 1354 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 3196 0.01131668 9101 "941262483.14633" 916232991 "286681.161203759" "region_09" 1 941262483 916232991 286681
"9008" 9008 9008 9101021002 9101 1310 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2969 0.0105129 9101 "874408107.778929" 886062390 "298437.989147287" "region_09" 1 874408108 886062390 298438
"9009" 9009 9009 9101021003 9101 620 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 1480 0.005240515 9101 "435878746.888789" 415131831 "280494.480253359" "region_09" 1 435878747 415131831 280494
"9010" 9010 9010 9101021004 9101 785 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 1826 0.006465662 9101 "537780129.607384" 527292371 "288769.097026534" "region_09" 1 537780130 527292371 288769
"9011" 9011 9011 9101031001 9101 1079 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2594 0.009185065 9101 "763965857.722647" 727903425 "280610.418157637" "region_09" 1 763965858 727903425 280610
"9012" 9012 9012 9101031002 9101 1702 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 4200 0.01487173 9101 "1236953200.63035" 1155292168 "275069.563699476" "region_09" 1 1236953201 1155292168 275070
"9013" 9013 9013 9101031003 9101 865 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2208 0.007818282 9101 "650283968.331382" 581793111 "263493.256933514" "region_09" 1 650283968 581793111 263493
"9014" 9014 9014 9101031004 9101 910 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2390 0.008462723 9101 "703885273.692031" 612480220 "256267.874505587" "region_09" 1 703885274 612480220 256268
"9015" 9015 9015 9101031005 9101 1240 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2992 0.01059434 9101 "881181899.115714" 838092171 "280111.019722189" "region_09" 1 881181899 838092171 280111
"9016" 9016 9016 9101041001 9101 2063 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 4994 0.0176832 9101 "1470796258.08284" 1403985346 "281134.430497763" "region_09" 1 1470796258 1403985346 281134
"9017" 9017 9017 9101041002 9101 1878 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 4641 0.01643326 9101 "1366833286.69653" 1276457853 "275039.399575292" "region_09" 1 1366833287 1276457853 275039
"9018" 9018 9018 9101041003 9101 1763 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 4375 0.01549139 9101 "1288492917.32328" 1197268730 "273661.423891339" "region_09" 1 1288492917 1197268730 273661
"9019" 9019 9019 9101051001 9101 1217 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 3142 0.01112547 9101 "925358799.138226" 822338431 "261724.516465601" "region_09" 1 925358799 822338431 261725
"9020" 9020 9020 9101051002 9101 1208 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2998 0.01061558 9101 "882948975.116614" 816175017 "272239.832131774" "region_09" 1 882948975 816175017 272240
"9021" 9021 9021 9101051003 9101 1162 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 3078 0.01089885 9101 "906509988.461954" 784682932 "254932.726378871" "region_09" 1 906509988 784682932 254933
"9022" 9022 9022 9101051004 9101 1481 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 3587 0.01270117 9101 "1056416935.87168" 1003389365 "279729.401986983" "region_09" 1 1056416936 1003389365 279729
"9023" 9023 9023 9101051005 9101 1093 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2751 0.009740984 9101 "810204346.412877" 737476665 "268075.850563522" "region_09" 1 810204346 737476665 268076
"9024" 9024 9024 9101051006 9101 953 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2499 0.00884868 9101 "735987154.375056" 641822682 "256831.805352741" "region_09" 1 735987154 641822682 256832
"9025" 9025 9025 9101051007 9101 1095 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2499 0.00884868 9101 "735987154.375056" 738844407 "295656.025080147" "region_09" 1 735987154 738844407 295656
"9026" 9026 9026 9101061001 9101 1377 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 3146 0.01113963 9101 "926536849.805493" 932009299 "296252.161240073" "region_09" 1 926536850 932009299 296252
"9027" 9027 9027 9101061002 9101 1044 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2322 0.008221943 9101 "683858412.348492" 703977729 "303177.31667261" "region_09" 1 683858412 703977729 303177
"9028" 9028 9028 9101061003 9101 1140 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2821 0.009988846 9101 "830820233.09005" 769627426 "272820.781865056" "region_09" 1 830820233 769627426 272821
"9029" 9029 9029 9101061004 9101 2266 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 5347 0.01893313 9101 "1574759229.46916" 1544098944 "288778.556901835" "region_09" 1 1574759229 1544098944 288779
"9030" 9030 9030 9101061005 9101 1047 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2768 0.009801179 9101 "815211061.748762" 706028083 "255067.948978598" "region_09" 1 815211062 706028083 255068
"9031" 9031 9031 9101061006 9101 1062 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2682 0.009496663 9101 "789882972.402521" 716281039 "267069.738542445" "region_09" 1 789882972 716281039 267070
"9032" 9032 9032 9101071001 9101 739 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 1795 0.006355895 9101 "528650236.936065" 495988032 "276316.452219727" "region_09" 1 528650237 495988032 276316
"9033" 9033 9033 9101071002 9101 1406 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 3047 0.01078909 9101 "897380095.790635" 951906245 "312407.694386225" "region_09" 1 897380096 951906245 312408
"9034" 9034 9034 9101081001 9101 1385 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 3402 0.0120461 9101 "1001932092.51058" 937497550 "275572.472128631" "region_09" 1 1001932093 937497550 275572
"9035" 9035 9035 9101081002 9101 1518 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 3965 0.01403962 9101 "1167742723.92841" 1028800825 "259470.573883943" "region_09" 1 1167742724 1028800825 259471
"9036" 9036 9036 9101081003 9101 1238 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 3304 0.0116991 9101 "973069851.162539" 836722122 "253245.194438357" "region_09" 1 973069851 836722122 253245
"9037" 9037 9037 9101081004 9101 924 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2161 0.00765186 9101 "636441872.990995" 622031561 "287844.31312146" "region_09" 1 636441873 622031561 287844
"9038" 9038 9038 9101081005 9101 850 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2222 0.007867854 9101 "654407145.666817" 571568824 "257231.693752945" "region_09" 1 654407146 571568824 257232
"9039" 9039 9039 9101081006 9101 1143 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2903 0.0102792 9101 "854970271.769023" 771680219 "265821.639425832" "region_09" 1 854970272 771680219 265822
"9040" 9040 9040 9101091001 9101 2425 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 5474 0.01938282 9101 "1612162338.15489" 1653962742 "302148.83859561" "region_09" 1 1612162338 1653962742 302149
"9041" 9041 9041 9101091002 9101 652 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 1649 0.005838925 9101 "485651387.580819" 436855548 "264921.496907717" "region_09" 1 485651388 436855548 264921
"9042" 9042 9042 9101091003 9101 1188 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 3045 0.01078201 9101 "896791070.457001" 802480774 "263540.483976101" "region_09" 1 896791070 802480774 263540
"9043" 9043 9043 9101091004 9101 1151 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 2668 0.00944709 9101 "785759795.067087" 777154692 "291287.365699338" "region_09" 1 785759795 777154692 291287
"9044" 9044 9044 9101091005 9101 856 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 1882 0.006663952 9101 "554272838.949122" 575658248 "305875.795898813" "region_09" 1 554272839 575658248 305876
"9045" 9045 9045 9101101001 9101 2277 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 5434 0.01924119 9101 "1600381831.48221" 1551696305 "285553.239773906" "region_09" 1 1600381831 1551696305 285553
"9046" 9046 9046 9101101002 9101 780 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 1589 0.005626472 9101 "467980627.571814" 523888496 "329696.976403034" "region_09" 1 467980628 523888496 329697
"9047" 9047 9047 9101101003 9101 150 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 326 0.00115433 9101 "96011129.3822602" 98523831 "302220.340938246" "region_09" 1 96011129 98523831 302220
"9048" 9048 9048 9101101004 9101 1387 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 3639 0.01288529 9101 "1071731594.54615" 938869680 "258002.110490406" "region_09" 1 1071731595 938869680 258002
"9049" 9049 9049 9101101005 9101 2145 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 5033 0.01782129 9101 "1482282252.0887" 1460561467 "290196.993152257" "region_09" 1 1482282252 1460561467 290197
"9050" 9050 9050 9101101006 9101 2349 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 5891 0.02085937 9101 "1734974120.21747" 1601436652 "271844.619311029" "region_09" 1 1734974120 1601436652 271845
"9051" 9051 9051 9101101007 9101 1960 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 5050 0.01788149 9101 "1487288967.42458" 1332963508 "263953.169953723" "region_09" 1 1487288967 1332963508 263953
"9052" 9052 9052 9101101008 9101 3007 282415 "Temuco" "294512.666816749" 2017 "83174794799.0522" 6739 0.02386205 9101 "1984720861.67807" 2056895733 "305222.693731583" "region_09" 1 1984720862 2056895733 305223
